start,end,pm10,latitude_x,longitude_x,pm2_5,latitude_y,longitude_y,no2,lat,lon
2022-04-01 13:00:00,2022-04-01 14:00:00,156.43,44.4264,26.1406,31.96,44.4264,26.1406,8.61,44.4264,26.1406
2022-04-01 14:00:00,2022-04-01 15:00:00,143.77,44.4264,26.1406,31.49,44.4264,26.1406,,44.4264,26.1406
2022-04-01 15:00:00,2022-04-01 16:00:00,112.33,44.4264,26.1406,51.36,44.4264,26.1406,7.08,44.4264,26.1406
2022-04-01 16:00:00,2022-04-01 17:00:00,15.01,44.4264,26.1406,1.28,44.4264,26.1406,6.98,44.4264,26.1406
2022-04-01 17:00:00,2022-04-01 18:00:00,17.08,44.4264,26.1406,3.05,44.4264,26.1406,9.18,44.4264,26.1406
2022-04-01 18:00:00,2022-04-01 19:00:00,35.96,44.4264,26.1406,19.95,44.4264,26.1406,18.05,44.4264,26.1406
2022-04-01 19:00:00,2022-04-01 20:00:00,48.77,44.4264,26.1406,36.72,44.4264,26.1406,23.72,44.4264,26.1406
2022-04-01 20:00:00,2022-04-01 21:00:00,25.19,44.4264,26.1406,12.04,44.4264,26.1406,18.51,44.4264,26.1406
2022-04-01 21:00:00,2022-04-01 22:00:00,8.06,44.4264,26.1406,,,,14.57,44.4264,26.1406
2022-04-01 22:00:00,2022-04-01 23:00:00,6.56,44.4264,26.1406,,,,12.14,44.4264,26.1406
2022-04-02 01:00:00,2022-04-02 02:00:00,9.73,44.4264,26.1406,1.31,44.4264,26.1406,8.89,44.4264,26.1406
2022-04-02 02:00:00,2022-04-02 03:00:00,14.19,44.4264,26.1406,0.64,44.4264,26.1406,7.43,44.4264,26.1406
2022-04-02 03:00:00,2022-04-02 04:00:00,11.09,44.4264,26.1406,,,,6.97,44.4264,26.1406
2022-04-02 04:00:00,2022-04-02 05:00:00,6.55,44.4264,26.1406,,,,8.21,44.4264,26.1406
2022-04-02 05:00:00,2022-04-02 06:00:00,3.25,44.4264,26.1406,,,,10.86,44.4264,26.1406
2022-04-02 11:00:00,2022-04-02 12:00:00,1.62,44.4264,26.1406,,,,6.43,44.4264,26.1406
2022-04-02 12:00:00,2022-04-02 13:00:00,4.66,44.4264,26.1406,,,,6.98,44.4264,26.1406
2022-04-02 13:00:00,2022-04-02 14:00:00,4.19,44.4264,26.1406,,,,7.21,44.4264,26.1406
2022-04-02 14:00:00,2022-04-02 15:00:00,3.7,44.4264,26.1406,,,,7.22,44.4264,26.1406
2022-04-02 15:00:00,2022-04-02 16:00:00,6.27,44.4264,26.1406,,,,,44.4264,26.1406
2022-04-02 16:00:00,2022-04-02 17:00:00,4.45,44.4264,26.1406,,,,8.37,44.4264,26.1406
2022-04-02 17:00:00,2022-04-02 18:00:00,6.7,44.4264,26.1406,1.29,44.4264,26.1406,8.74,44.4264,26.1406
2022-04-02 18:00:00,2022-04-02 19:00:00,11.68,44.4264,26.1406,2.46,44.4264,26.1406,11.91,44.4264,26.1406
2022-04-02 19:00:00,2022-04-02 20:00:00,8.6,44.4264,26.1406,2.82,44.4264,26.1406,20.22,44.4264,26.1406
2022-04-02 20:00:00,2022-04-02 21:00:00,12.29,44.4264,26.1406,4.31,44.4264,26.1406,27.04,44.4264,26.1406
2022-04-02 21:00:00,2022-04-02 22:00:00,7.19,44.4264,26.1406,1.01,44.4264,26.1406,12.11,44.4264,26.1406
2022-04-02 22:00:00,2022-04-02 23:00:00,7.69,44.4264,26.1406,3.46,44.4264,26.1406,13.49,44.4264,26.1406
2022-04-02 23:00:00,2022-04-03 00:00:00,3.96,44.4264,26.1406,0.6,44.4264,26.1406,15.28,44.4264,26.1406
2022-04-03 00:00:00,2022-04-03 01:00:00,1.45,44.4264,26.1406,,,,11.26,44.4264,26.1406
2022-04-03 01:00:00,2022-04-03 02:00:00,1.13,44.4264,26.1406,,,,10.78,44.4264,26.1406
2022-04-03 02:00:00,2022-04-03 03:00:00,6.85,44.4264,26.1406,4.08,44.4264,26.1406,12.2,44.4264,26.1406
2022-04-03 03:00:00,2022-04-03 04:00:00,8.22,44.4264,26.1406,4.22,44.4264,26.1406,11.45,44.4264,26.1406
2022-04-03 04:00:00,2022-04-03 05:00:00,5.57,44.4264,26.1406,3.08,44.4264,26.1406,11.5,44.4264,26.1406
2022-04-03 05:00:00,2022-04-03 06:00:00,8.68,44.4264,26.1406,6.34,44.4264,26.1406,9.99,44.4264,26.1406
2022-04-03 06:00:00,2022-04-03 07:00:00,10.4,44.4264,26.1406,7.38,44.4264,26.1406,10.23,44.4264,26.1406
2022-04-03 07:00:00,2022-04-03 08:00:00,6.15,44.4264,26.1406,2.8,44.4264,26.1406,9.56,44.4264,26.1406
2022-04-03 08:00:00,2022-04-03 09:00:00,5.97,44.4264,26.1406,2.87,44.4264,26.1406,8.07,44.4264,26.1406
2022-04-03 09:00:00,2022-04-03 10:00:00,10.26,44.4264,26.1406,6.83,44.4264,26.1406,7.18,44.4264,26.1406
2022-04-03 10:00:00,2022-04-03 11:00:00,13.13,44.4264,26.1406,9.57,44.4264,26.1406,7.33,44.4264,26.1406
2022-04-03 11:00:00,2022-04-03 12:00:00,13.04,44.4264,26.1406,6.32,44.4264,26.1406,6.81,44.4264,26.1406
2022-04-03 12:00:00,2022-04-03 13:00:00,14.83,44.4264,26.1406,6.17,44.4264,26.1406,6.64,44.4264,26.1406
2022-04-03 13:00:00,2022-04-03 14:00:00,20.33,44.4264,26.1406,6.36,44.4264,26.1406,6.46,44.4264,26.1406
2022-04-03 14:00:00,2022-04-03 15:00:00,24.3,44.4264,26.1406,6.97,44.4264,26.1406,6.5,44.4264,26.1406
2022-04-03 15:00:00,2022-04-03 16:00:00,27.67,44.4264,26.1406,10.23,44.4264,26.1406,6.81,44.4264,26.1406
2022-04-03 16:00:00,2022-04-03 17:00:00,29.62,44.4264,26.1406,9.14,44.4264,26.1406,,44.4264,26.1406
2022-04-03 17:00:00,2022-04-03 18:00:00,28.56,44.4264,26.1406,9.4,44.4264,26.1406,7.84,44.4264,26.1406
2022-04-03 18:00:00,2022-04-03 19:00:00,24.21,44.4264,26.1406,9.11,44.4264,26.1406,8.62,44.4264,26.1406
2022-04-03 19:00:00,2022-04-03 20:00:00,26.99,44.4264,26.1406,11.57,44.4264,26.1406,10.15,44.4264,26.1406
2022-04-03 20:00:00,2022-04-03 21:00:00,19.18,44.4264,26.1406,7.66,44.4264,26.1406,8.64,44.4264,26.1406
2022-04-03 21:00:00,2022-04-03 22:00:00,13.71,44.4264,26.1406,7.62,44.4264,26.1406,9.46,44.4264,26.1406
2022-04-03 22:00:00,2022-04-03 23:00:00,10.08,44.4264,26.1406,5.93,44.4264,26.1406,9.18,44.4264,26.1406
2022-04-03 23:00:00,2022-04-04 00:00:00,11.9,44.4264,26.1406,9.13,44.4264,26.1406,10.34,44.4264,26.1406
2022-04-04 00:00:00,2022-04-04 01:00:00,11.93,44.4264,26.1406,9.27,44.4264,26.1406,8.88,44.4264,26.1406
2022-04-04 01:00:00,2022-04-04 02:00:00,10.14,44.4264,26.1406,7.71,44.4264,26.1406,9.96,44.4264,26.1406
2022-04-04 02:00:00,2022-04-04 03:00:00,8.28,44.4264,26.1406,6.41,44.4264,26.1406,9.01,44.4264,26.1406
2022-04-04 03:00:00,2022-04-04 04:00:00,17.68,44.4264,26.1406,9.57,44.4264,26.1406,9.92,44.4264,26.1406
2022-04-04 04:00:00,2022-04-04 05:00:00,9.99,44.4264,26.1406,8.12,44.4264,26.1406,12.69,44.4264,26.1406
2022-04-04 05:00:00,2022-04-04 06:00:00,8.77,44.4264,26.1406,6.32,44.4264,26.1406,25.85,44.4264,26.1406
2022-04-04 06:00:00,2022-04-04 07:00:00,15.85,44.4264,26.1406,8.87,44.4264,26.1406,35.91,44.4264,26.1406
2022-04-04 07:00:00,2022-04-04 08:00:00,22.45,44.4264,26.1406,11.51,44.4264,26.1406,30.51,44.4264,26.1406
2022-04-04 08:00:00,2022-04-04 09:00:00,20.86,44.4264,26.1406,11.78,44.4264,26.1406,22.26,44.4264,26.1406
2022-04-04 09:00:00,2022-04-04 10:00:00,23.55,44.4264,26.1406,15.02,44.4264,26.1406,16.83,44.4264,26.1406
2022-04-04 10:00:00,2022-04-04 11:00:00,24.59,44.4264,26.1406,16.06,44.4264,26.1406,16.77,44.4264,26.1406
2022-04-04 11:00:00,2022-04-04 12:00:00,21.22,44.4264,26.1406,10.81,44.4264,26.1406,12.13,44.4264,26.1406
2022-04-04 12:00:00,2022-04-04 13:00:00,20.5,44.4264,26.1406,13.32,44.4264,26.1406,8.15,44.4264,26.1406
2022-04-04 13:00:00,2022-04-04 14:00:00,12.64,44.4264,26.1406,8.8,44.4264,26.1406,8.18,44.4264,26.1406
2022-04-04 14:00:00,2022-04-04 15:00:00,14.51,44.4264,26.1406,8.26,44.4264,26.1406,9.88,44.4264,26.1406
2022-04-04 15:00:00,2022-04-04 16:00:00,21.74,44.4264,26.1406,14.22,44.4264,26.1406,9.85,44.4264,26.1406
2022-04-04 16:00:00,2022-04-04 17:00:00,23.48,44.4264,26.1406,15.9,44.4264,26.1406,8.8,44.4264,26.1406
2022-04-04 17:00:00,2022-04-04 18:00:00,20.17,44.4264,26.1406,14.04,44.4264,26.1406,,44.4264,26.1406
2022-04-04 18:00:00,2022-04-04 19:00:00,21.37,44.4264,26.1406,14.39,44.4264,26.1406,15.24,44.4264,26.1406
2022-04-04 19:00:00,2022-04-04 20:00:00,29.14,44.4264,26.1406,21.3,44.4264,26.1406,19.49,44.4264,26.1406
2022-04-04 20:00:00,2022-04-04 21:00:00,30.67,44.4264,26.1406,23.17,44.4264,26.1406,21.25,44.4264,26.1406
2022-04-04 21:00:00,2022-04-04 22:00:00,27.12,44.4264,26.1406,20.3,44.4264,26.1406,18.64,44.4264,26.1406
2022-04-04 22:00:00,2022-04-04 23:00:00,24.92,44.4264,26.1406,18.39,44.4264,26.1406,15.97,44.4264,26.1406
2022-04-04 23:00:00,2022-04-05 00:00:00,26.97,44.4264,26.1406,20.29,44.4264,26.1406,13.49,44.4264,26.1406
2022-04-05 00:00:00,2022-04-05 01:00:00,25.64,44.4264,26.1406,19.23,44.4264,26.1406,11.85,44.4264,26.1406
2022-04-05 01:00:00,2022-04-05 02:00:00,25.75,44.4264,26.1406,19.2,44.4264,26.1406,11.44,44.4264,26.1406
2022-04-05 02:00:00,2022-04-05 03:00:00,23.84,44.4264,26.1406,17.7,44.4264,26.1406,14.4,44.4264,26.1406
2022-04-05 03:00:00,2022-04-05 04:00:00,24.58,44.4264,26.1406,18.79,44.4264,26.1406,15.58,44.4264,26.1406
2022-04-05 04:00:00,2022-04-05 05:00:00,25.96,44.4264,26.1406,20.64,44.4264,26.1406,13.89,44.4264,26.1406
2022-04-05 05:00:00,2022-04-05 06:00:00,26.24,44.4264,26.1406,19.8,44.4264,26.1406,21.8,44.4264,26.1406
2022-04-05 06:00:00,2022-04-05 07:00:00,26.21,44.4264,26.1406,18.1,44.4264,26.1406,37.86,44.4264,26.1406
2022-04-05 07:00:00,2022-04-05 08:00:00,32.57,44.4264,26.1406,22.87,44.4264,26.1406,27.82,44.4264,26.1406
2022-04-05 08:00:00,2022-04-05 09:00:00,29.63,44.4264,26.1406,19.09,44.4264,26.1406,23.57,44.4264,26.1406
2022-04-05 09:00:00,2022-04-05 10:00:00,29.12,44.4264,26.1406,18.15,44.4264,26.1406,15.46,44.4264,26.1406
2022-04-05 10:00:00,2022-04-05 11:00:00,25.45,44.4264,26.1406,14.71,44.4264,26.1406,9.86,44.4264,26.1406
2022-04-05 11:00:00,2022-04-05 12:00:00,20.73,44.4264,26.1406,10.8,44.4264,26.1406,8.36,44.4264,26.1406
2022-04-05 12:00:00,2022-04-05 13:00:00,20.16,44.4264,26.1406,8.79,44.4264,26.1406,7.64,44.4264,26.1406
2022-04-05 13:00:00,2022-04-05 14:00:00,28.32,44.4264,26.1406,8.59,44.4264,26.1406,7.01,44.4264,26.1406
2022-04-05 14:00:00,2022-04-05 15:00:00,18.96,44.4264,26.1406,8.49,44.4264,26.1406,6.77,44.4264,26.1406
2022-04-05 15:00:00,2022-04-05 16:00:00,19.08,44.4264,26.1406,9.38,44.4264,26.1406,6.91,44.4264,26.1406
2022-04-05 16:00:00,2022-04-05 17:00:00,16.73,44.4264,26.1406,8.38,44.4264,26.1406,8.2,44.4264,26.1406
2022-04-05 17:00:00,2022-04-05 18:00:00,19.67,44.4264,26.1406,10.24,44.4264,26.1406,9.84,44.4264,26.1406
2022-04-05 18:00:00,2022-04-05 19:00:00,20.22,44.4264,26.1406,11.27,44.4264,26.1406,,44.4264,26.1406
2022-04-05 19:00:00,2022-04-05 20:00:00,18.73,44.4264,26.1406,10.28,44.4264,26.1406,17.52,44.4264,26.1406
2022-04-05 20:00:00,2022-04-05 21:00:00,18.79,44.4264,26.1406,9.46,44.4264,26.1406,20.83,44.4264,26.1406
2022-04-05 21:00:00,2022-04-05 22:00:00,20.16,44.4264,26.1406,8.71,44.4264,26.1406,20.53,44.4264,26.1406
2022-04-05 22:00:00,2022-04-05 23:00:00,24.89,44.4264,26.1406,14.42,44.4264,26.1406,20.04,44.4264,26.1406
2022-04-05 23:00:00,2022-04-06 00:00:00,20.59,44.4264,26.1406,10.57,44.4264,26.1406,24.86,44.4264,26.1406
2022-04-06 00:00:00,2022-04-06 01:00:00,23.36,44.4264,26.1406,14.33,44.4264,26.1406,17.29,44.4264,26.1406
2022-04-06 01:00:00,2022-04-06 02:00:00,23.08,44.4264,26.1406,15.08,44.4264,26.1406,18.04,44.4264,26.1406
2022-04-06 02:00:00,2022-04-06 03:00:00,23.19,44.4264,26.1406,15.32,44.4264,26.1406,13.47,44.4264,26.1406
2022-04-06 03:00:00,2022-04-06 04:00:00,23.1,44.4264,26.1406,16.41,44.4264,26.1406,15.76,44.4264,26.1406
2022-04-06 04:00:00,2022-04-06 05:00:00,25.04,44.4264,26.1406,19.3,44.4264,26.1406,18.34,44.4264,26.1406
2022-04-06 05:00:00,2022-04-06 06:00:00,23.36,44.4264,26.1406,17.54,44.4264,26.1406,31.62,44.4264,26.1406
2022-04-06 06:00:00,2022-04-06 07:00:00,28.93,44.4264,26.1406,18.15,44.4264,26.1406,43.84,44.4264,26.1406
2022-04-06 07:00:00,2022-04-06 08:00:00,39.24,44.4264,26.1406,23.02,44.4264,26.1406,43.2,44.4264,26.1406
2022-04-06 08:00:00,2022-04-06 09:00:00,46.36,44.4264,26.1406,29.69,44.4264,26.1406,45.82,44.4264,26.1406
2022-04-06 09:00:00,2022-04-06 10:00:00,56.49,44.4264,26.1406,32.17,44.4264,26.1406,64.58,44.4264,26.1406
2022-04-06 10:00:00,2022-04-06 11:00:00,63.11,44.4264,26.1406,33.57,44.4264,26.1406,36.67,44.4264,26.1406
2022-04-06 11:00:00,2022-04-06 12:00:00,35.47,44.4264,26.1406,16.99,44.4264,26.1406,18.69,44.4264,26.1406
2022-04-06 12:00:00,2022-04-06 13:00:00,25.09,44.4264,26.1406,15.58,44.4264,26.1406,10.8,44.4264,26.1406
2022-04-06 13:00:00,2022-04-06 14:00:00,18.41,44.4264,26.1406,9.46,44.4264,26.1406,9.16,44.4264,26.1406
2022-04-06 14:00:00,2022-04-06 15:00:00,17.08,44.4264,26.1406,7.57,44.4264,26.1406,7.72,44.4264,26.1406
2022-04-06 15:00:00,2022-04-06 16:00:00,14.4,44.4264,26.1406,4.82,44.4264,26.1406,6.33,44.4264,26.1406
2022-04-06 16:00:00,2022-04-06 17:00:00,14.48,44.4264,26.1406,8.21,44.4264,26.1406,6.05,44.4264,26.1406
2022-04-06 17:00:00,2022-04-06 18:00:00,12.4,44.4264,26.1406,7.8,44.4264,26.1406,11.33,44.4264,26.1406
2022-04-06 18:00:00,2022-04-06 19:00:00,13.1,44.4264,26.1406,5.52,44.4264,26.1406,26.27,44.4264,26.1406
2022-04-06 19:00:00,2022-04-06 20:00:00,18.17,44.4264,26.1406,4.86,44.4264,26.1406,,44.4264,26.1406
2022-04-06 20:00:00,2022-04-06 21:00:00,22.74,44.4264,26.1406,8.09,44.4264,26.1406,55.19,44.4264,26.1406
2022-04-06 21:00:00,2022-04-06 22:00:00,37.55,44.4264,26.1406,16.38,44.4264,26.1406,80.1,44.4264,26.1406
2022-04-06 22:00:00,2022-04-06 23:00:00,54.47,44.4264,26.1406,22.76,44.4264,26.1406,78.21,44.4264,26.1406
2022-04-06 23:00:00,2022-04-07 00:00:00,45.07,44.4264,26.1406,19.88,44.4264,26.1406,66.36,44.4264,26.1406
2022-04-07 00:00:00,2022-04-07 01:00:00,32.08,44.4264,26.1406,17.83,44.4264,26.1406,47.6,44.4264,26.1406
2022-04-07 01:00:00,2022-04-07 02:00:00,32.69,44.4264,26.1406,21.33,44.4264,26.1406,28.58,44.4264,26.1406
2022-04-07 02:00:00,2022-04-07 03:00:00,26.21,44.4264,26.1406,17.39,44.4264,26.1406,22.67,44.4264,26.1406
2022-04-07 03:00:00,2022-04-07 04:00:00,21.52,44.4264,26.1406,13.6,44.4264,26.1406,29.74,44.4264,26.1406
2022-04-07 04:00:00,2022-04-07 05:00:00,26.74,44.4264,26.1406,18.08,44.4264,26.1406,34.56,44.4264,26.1406
2022-04-07 05:00:00,2022-04-07 06:00:00,27.95,44.4264,26.1406,19.1,44.4264,26.1406,39.99,44.4264,26.1406
2022-04-07 06:00:00,2022-04-07 07:00:00,26.18,44.4264,26.1406,16.7,44.4264,26.1406,43.0,44.4264,26.1406
2022-04-07 07:00:00,2022-04-07 08:00:00,32.54,44.4264,26.1406,19.2,44.4264,26.1406,36.62,44.4264,26.1406
2022-04-07 08:00:00,2022-04-07 09:00:00,38.78,44.4264,26.1406,21.88,44.4264,26.1406,27.91,44.4264,26.1406
2022-04-07 09:00:00,2022-04-07 10:00:00,30.16,44.4264,26.1406,14.11,44.4264,26.1406,20.76,44.4264,26.1406
2022-04-07 10:00:00,2022-04-07 11:00:00,24.34,44.4264,26.1406,10.3,44.4264,26.1406,18.24,44.4264,26.1406
2022-04-07 11:00:00,2022-04-07 12:00:00,28.62,44.4264,26.1406,11.51,44.4264,26.1406,19.41,44.4264,26.1406
2022-04-07 12:00:00,2022-04-07 13:00:00,31.28,44.4264,26.1406,14.14,44.4264,26.1406,24.52,44.4264,26.1406
2022-04-07 13:00:00,2022-04-07 14:00:00,36.21,44.4264,26.1406,15.46,44.4264,26.1406,24.38,44.4264,26.1406
2022-04-07 14:00:00,2022-04-07 15:00:00,53.86,44.4264,26.1406,38.96,44.4264,26.1406,28.98,44.4264,26.1406
2022-04-07 15:00:00,2022-04-07 16:00:00,17.57,44.4264,26.1406,3.06,44.4264,26.1406,33.59,44.4264,26.1406
2022-04-07 16:00:00,2022-04-07 17:00:00,10.28,44.4264,26.1406,0.88,44.4264,26.1406,24.44,44.4264,26.1406
2022-04-07 17:00:00,2022-04-07 18:00:00,9.16,44.4264,26.1406,1.09,44.4264,26.1406,24.83,44.4264,26.1406
2022-04-07 18:00:00,2022-04-07 19:00:00,11.04,44.4264,26.1406,3.02,44.4264,26.1406,28.15,44.4264,26.1406
2022-04-07 19:00:00,2022-04-07 20:00:00,11.44,44.4264,26.1406,3.37,44.4264,26.1406,18.6,44.4264,26.1406
2022-04-07 20:00:00,2022-04-07 21:00:00,12.46,44.4264,26.1406,6.28,44.4264,26.1406,,44.4264,26.1406
2022-04-07 21:00:00,2022-04-07 22:00:00,18.18,44.4264,26.1406,11.97,44.4264,26.1406,22.37,44.4264,26.1406
2022-04-07 22:00:00,2022-04-07 23:00:00,21.21,44.4264,26.1406,14.93,44.4264,26.1406,17.76,44.4264,26.1406
2022-04-07 23:00:00,2022-04-08 00:00:00,25.1,44.4264,26.1406,18.33,44.4264,26.1406,19.7,44.4264,26.1406
2022-04-08 00:00:00,2022-04-08 01:00:00,35.69,44.4264,26.1406,23.69,44.4264,26.1406,20.54,44.4264,26.1406
2022-04-08 01:00:00,2022-04-08 02:00:00,26.71,44.4264,26.1406,14.82,44.4264,26.1406,18.1,44.4264,26.1406
2022-04-08 02:00:00,2022-04-08 03:00:00,21.19,44.4264,26.1406,16.48,44.4264,26.1406,13.1,44.4264,26.1406
2022-04-08 03:00:00,2022-04-08 04:00:00,25.98,44.4264,26.1406,21.82,44.4264,26.1406,13.87,44.4264,26.1406
2022-04-08 04:00:00,2022-04-08 05:00:00,27.1,44.4264,26.1406,22.47,44.4264,26.1406,14.49,44.4264,26.1406
2022-04-08 05:00:00,2022-04-08 06:00:00,25.63,44.4264,26.1406,19.44,44.4264,26.1406,26.35,44.4264,26.1406
2022-04-08 06:00:00,2022-04-08 07:00:00,23.13,44.4264,26.1406,15.68,44.4264,26.1406,27.73,44.4264,26.1406
2022-04-08 07:00:00,2022-04-08 08:00:00,25.87,44.4264,26.1406,18.2,44.4264,26.1406,22.98,44.4264,26.1406
2022-04-08 08:00:00,2022-04-08 09:00:00,26.44,44.4264,26.1406,17.38,44.4264,26.1406,18.07,44.4264,26.1406
2022-04-08 09:00:00,2022-04-08 10:00:00,23.03,44.4264,26.1406,13.37,44.4264,26.1406,12.49,44.4264,26.1406
2022-04-08 10:00:00,2022-04-08 11:00:00,12.37,44.4264,26.1406,3.3,44.4264,26.1406,9.09,44.4264,26.1406
2022-04-08 11:00:00,2022-04-08 12:00:00,11.88,44.4264,26.1406,2.28,44.4264,26.1406,7.99,44.4264,26.1406
2022-04-08 12:00:00,2022-04-08 13:00:00,11.28,44.4264,26.1406,4.01,44.4264,26.1406,6.47,44.4264,26.1406
2022-04-08 13:00:00,2022-04-08 14:00:00,13.51,44.4264,26.1406,7.14,44.4264,26.1406,6.47,44.4264,26.1406
2022-04-08 14:00:00,2022-04-08 15:00:00,10.66,44.4264,26.1406,3.72,44.4264,26.1406,6.58,44.4264,26.1406
2022-04-08 15:00:00,2022-04-08 16:00:00,8.69,44.4264,26.1406,1.68,44.4264,26.1406,8.04,44.4264,26.1406
2022-04-08 16:00:00,2022-04-08 17:00:00,12.69,44.4264,26.1406,5.28,44.4264,26.1406,9.52,44.4264,26.1406
2022-04-08 17:00:00,2022-04-08 18:00:00,13.28,44.4264,26.1406,6.2,44.4264,26.1406,13.64,44.4264,26.1406
2022-04-08 18:00:00,2022-04-08 19:00:00,18.84,44.4264,26.1406,6.58,44.4264,26.1406,15.76,44.4264,26.1406
2022-04-08 19:00:00,2022-04-08 20:00:00,27.01,44.4264,26.1406,3.52,44.4264,26.1406,19.2,44.4264,26.1406
2022-04-08 20:00:00,2022-04-08 21:00:00,33.99,44.4264,26.1406,5.11,44.4264,26.1406,17.94,44.4264,26.1406
2022-04-08 21:00:00,2022-04-08 22:00:00,32.03,44.4264,26.1406,6.15,44.4264,26.1406,,44.4264,26.1406
2022-04-08 22:00:00,2022-04-08 23:00:00,24.31,44.4264,26.1406,7.38,44.4264,26.1406,15.03,44.4264,26.1406
2022-04-08 23:00:00,2022-04-09 00:00:00,17.57,44.4264,26.1406,7.55,44.4264,26.1406,15.16,44.4264,26.1406
2022-04-09 00:00:00,2022-04-09 01:00:00,12.28,44.4264,26.1406,3.73,44.4264,26.1406,18.2,44.4264,26.1406
2022-04-09 01:00:00,2022-04-09 02:00:00,12.14,44.4264,26.1406,5.25,44.4264,26.1406,12.84,44.4264,26.1406
2022-04-09 02:00:00,2022-04-09 03:00:00,17.03,44.4264,26.1406,10.22,44.4264,26.1406,14.75,44.4264,26.1406
2022-04-09 03:00:00,2022-04-09 04:00:00,14.21,44.4264,26.1406,6.91,44.4264,26.1406,28.74,44.4264,26.1406
2022-04-09 04:00:00,2022-04-09 05:00:00,15.2,44.4264,26.1406,5.15,44.4264,26.1406,35.22,44.4264,26.1406
2022-04-09 05:00:00,2022-04-09 06:00:00,19.79,44.4264,26.1406,11.38,44.4264,26.1406,22.75,44.4264,26.1406
2022-04-09 06:00:00,2022-04-09 07:00:00,15.9,44.4264,26.1406,7.86,44.4264,26.1406,18.57,44.4264,26.1406
2022-04-09 07:00:00,2022-04-09 08:00:00,20.14,44.4264,26.1406,8.79,44.4264,26.1406,23.28,44.4264,26.1406
2022-04-09 08:00:00,2022-04-09 09:00:00,20.85,44.4264,26.1406,8.3,44.4264,26.1406,15.12,44.4264,26.1406
2022-04-09 09:00:00,2022-04-09 10:00:00,14.12,44.4264,26.1406,3.25,44.4264,26.1406,9.73,44.4264,26.1406
2022-04-09 10:00:00,2022-04-09 11:00:00,13.3,44.4264,26.1406,3.32,44.4264,26.1406,7.71,44.4264,26.1406
2022-04-09 11:00:00,2022-04-09 12:00:00,10.28,44.4264,26.1406,1.34,44.4264,26.1406,6.83,44.4264,26.1406
2022-04-09 12:00:00,2022-04-09 13:00:00,9.29,44.4264,26.1406,2.02,44.4264,26.1406,6.11,44.4264,26.1406
2022-04-09 13:00:00,2022-04-09 14:00:00,10.01,44.4264,26.1406,1.67,44.4264,26.1406,5.99,44.4264,26.1406
2022-04-09 14:00:00,2022-04-09 15:00:00,9.6,44.4264,26.1406,1.44,44.4264,26.1406,5.91,44.4264,26.1406
2022-04-09 15:00:00,2022-04-09 16:00:00,7.63,44.4264,26.1406,,,,6.47,44.4264,26.1406
2022-04-09 16:00:00,2022-04-09 17:00:00,6.9,44.4264,26.1406,,,,7.05,44.4264,26.1406
2022-04-09 17:00:00,2022-04-09 18:00:00,6.49,44.4264,26.1406,,,,9.82,44.4264,26.1406
2022-04-09 18:00:00,2022-04-09 19:00:00,11.98,44.4264,26.1406,4.21,44.4264,26.1406,14.37,44.4264,26.1406
2022-04-09 19:00:00,2022-04-09 20:00:00,15.79,44.4264,26.1406,4.91,44.4264,26.1406,21.34,44.4264,26.1406
2022-04-09 20:00:00,2022-04-09 21:00:00,16.45,44.4264,26.1406,4.6,44.4264,26.1406,24.43,44.4264,26.1406
2022-04-09 21:00:00,2022-04-09 22:00:00,23.97,44.4264,26.1406,11.13,44.4264,26.1406,33.24,44.4264,26.1406
2022-04-09 22:00:00,2022-04-09 23:00:00,28.7,44.4264,26.1406,13.05,44.4264,26.1406,,44.4264,26.1406
2022-04-09 23:00:00,2022-04-10 00:00:00,26.82,44.4264,26.1406,12.76,44.4264,26.1406,29.37,44.4264,26.1406
2022-04-10 00:00:00,2022-04-10 01:00:00,26.63,44.4264,26.1406,11.18,44.4264,26.1406,23.81,44.4264,26.1406
2022-04-10 01:00:00,2022-04-10 02:00:00,17.55,44.4264,26.1406,5.78,44.4264,26.1406,19.03,44.4264,26.1406
2022-04-10 02:00:00,2022-04-10 03:00:00,14.95,44.4264,26.1406,3.86,44.4264,26.1406,13.17,44.4264,26.1406
2022-04-10 03:00:00,2022-04-10 04:00:00,15.08,44.4264,26.1406,4.9,44.4264,26.1406,16.36,44.4264,26.1406
2022-04-10 04:00:00,2022-04-10 05:00:00,19.82,44.4264,26.1406,10.13,44.4264,26.1406,13.91,44.4264,26.1406
2022-04-10 05:00:00,2022-04-10 06:00:00,22.76,44.4264,26.1406,9.04,44.4264,26.1406,10.6,44.4264,26.1406
2022-04-10 06:00:00,2022-04-10 07:00:00,12.14,44.4264,26.1406,1.04,44.4264,26.1406,9.46,44.4264,26.1406
2022-04-10 07:00:00,2022-04-10 08:00:00,6.81,44.4264,26.1406,,,,8.61,44.4264,26.1406
2022-04-10 08:00:00,2022-04-10 09:00:00,4.93,44.4264,26.1406,,,,11.81,44.4264,26.1406
2022-04-10 09:00:00,2022-04-10 10:00:00,5.9,44.4264,26.1406,,,,13.54,44.4264,26.1406
2022-04-10 10:00:00,2022-04-10 11:00:00,11.29,44.4264,26.1406,2.11,44.4264,26.1406,11.69,44.4264,26.1406
2022-04-10 11:00:00,2022-04-10 12:00:00,6.17,44.4264,26.1406,,,,14.42,44.4264,26.1406
